electrode_1_mean_absolute_value,electrode_2_mean_absolute_value,electrode_3_mean_absolute_value,electrode_4_mean_absolute_value,electrode_5_mean_absolute_value,electrode_6_mean_absolute_value,electrode_7_mean_absolute_value,electrode_8_mean_absolute_value
-0.009166713333333333,-0.009791696666666667,-0.009791853333333333,-0.00963549,-0.009270869999999999,-0.009114636666666667,-0.00880215,-0.009062569999999999
-0.009635493333333332,-0.009895866666666668,-0.010468813333333334,-0.009218813333333332,-0.00927087,-0.009062496666666666,-0.009479240000000002,-0.010312543333333334
-0.010000043333333333,-0.011041753333333333,-0.010156323333333335,-0.00973965,-0.010937606666666667,-0.009739633333333334,-0.009218800000000001,-0.009427143333333334
-0.008906283333333332,-0.010104273333333334,-0.009479293333333333,-0.00963548,-0.009479183333333334,-0.00947922,-0.009062546666666667,-0.009375063333333333
-0.008645873333333333,-0.010156333333333333,-0.010937563333333334,-0.009791713333333334,-0.010468796666666667,-0.009895833333333333,-0.008854226666666666,-0.009427133333333332
-0.008958376666666667,-0.010364650000000001,-0.010104156666666668,-0.009479233333333333,-0.009843876666666666,-0.00942708,-0.009114633333333334,-0.009687536666666666
-0.009010443333333335,-0.010312556666666665,-0.010729266666666668,-0.009010453333333335,-0.010677196666666666,-0.009739696666666665,-0.008697953333333333,-0.00953131
-0.009479236666666668,-0.009687563333333333,-0.009791696666666667,-0.009270849999999999,-0.010833493333333333,-0.009427136666666667,-0.00916673,-0.009010466666666668
-0.009739639999999999,-0.00958338,-0.010468886666666665,-0.009166720000000001,-0.010468846666666668,-0.01020845,-0.009218816666666668,-0.00953131
-0.009531320000000001,-0.00973971,-0.010989736666666666,-0.009791726666666667,-0.010208413333333333,-0.009687626666666666,-0.008541723333333332,-0.008906293333333334
-0.00921881,-0.010416763333333332,-0.01036471,-0.009114639999999999,-0.00942716,-0.01052092,-0.009166713333333333,-0.00942715
-0.009375046666666668,-0.009635473333333333,-0.010572989999999999,-0.009114626666666667,-0.009895896666666668,-0.009323,-0.0092709,-0.009062553333333334
-0.00937506,-0.009948023333333333,-0.01067721,-0.010052176666666664,-0.009635483333333333,-0.009218816666666668,-0.009010473333333335,-0.009218803333333333
-0.009843800000000002,-0.009843853333333333,-0.010625003333333334,-0.009583413333333332,-0.010572950000000001,-0.009270883333333334,-0.009479226666666667,-0.009427126666666667
-0.009166713333333333,-0.0101563,-0.009843766666666668,-0.00973967,-0.010260563333333333,-0.009218833333333332,-0.00901048,-0.009218786666666668
-0.00848965,-0.009583410000000002,-0.011198063333333333,-0.009948,-0.009895856666666668,-0.010052206666666666,-0.00953131,-0.009739626666666668
-0.009531320000000001,-0.010260496666666665,-0.011145930000000002,-0.009218803333333333,-0.00968755,-0.009895846666666666,-0.009270889999999999,-0.008958403333333335
-0.009218796666666668,-0.009948026666666667,-0.010468796666666667,-0.009218793333333334,-0.010104223333333332,-0.009166726666666666,-0.008802126666666667,-0.00885421
-0.009895880000000001,-0.010260466666666667,-0.01067714,-0.009427143333333332,-0.01098969,-0.010208386666666668,-0.00953131,-0.009739626666666668
-0.00953134,-0.010208393333333333,-0.011093823333333334,-0.009322983333333333,-0.0094792,-0.009583390000000002,-0.009531306666666666,-0.00984381
-0.008593773333333334,-0.009531293333333333,-0.010729183333333333,-0.009843816666666666,-0.010260426666666666,-0.009687603333333334,-0.009635476666666667,-0.009062526666666668
-0.009791716666666667,-0.009687573333333333,-0.010625043333333334,-0.00973965,-0.010052196666666667,-0.009427070000000001,-0.008906303333333332,-0.009270869999999999
-0.009270843333333332,-0.010260486666666667,-0.011562533333333331,-0.010208413333333334,-0.009739673333333334,-0.009687529999999998,-0.00932297,-0.008906306666666666
-0.009270906666666665,-0.010729216666666666,-0.01083338,-0.01026046,-0.010104206666666666,-0.009375063333333333,-0.009166713333333333,-0.00901045
-0.00911465,-0.009791763333333332,-0.010208426666666664,-0.00942715,-0.009895909999999999,-0.009739626666666668,-0.008541729999999999,-0.008593786666666665
-0.009427163333333332,-0.010468816666666667,-0.011041783333333333,-0.009635493333333333,-0.009895896666666666,-0.00932297666666667,-0.009114653333333333,-0.009635466666666667
-0.009062566666666667,-0.010781293333333334,-0.01088557,-0.009270873333333334,-0.009843860000000001,-0.009635523333333333,-0.009218826666666666,-0.008906293333333334
-0.009375076666666666,-0.009739639999999999,-0.009843850000000001,-0.00864591,-0.009687516666666668,-0.009322970000000002,-0.009270916666666667,-0.009427119999999999
-0.00989587,-0.009791723333333334,-0.01130221,-0.009739656666666667,-0.010729266666666666,-0.00984377,-0.009739653333333334,-0.00890628
-0.009322953333333333,-0.00963548,-0.010989639999999998,-0.0089584,-0.00963544,-0.010052143333333334,-0.008854206666666666,-0.00963548
-0.009375073333333334,-0.010312586666666667,-0.010833406666666668,-0.00911466,-0.009531293333333333,-0.009427106666666667,-0.009843816666666666,-0.009635486666666667
-0.010312566666666667,-0.009687600000000001,-0.00989592,-0.009739653333333332,-0.010625043333333334,-0.009895883333333334,-0.009531313333333333,-0.009114623333333334
-0.009687593333333333,-0.00968755,-0.01057291,-0.009322973333333333,-0.01052089,-0.00979167,-0.009270889999999999,-0.009062543333333334
-0.010208396666666666,-0.009583423333333334,-0.011302046666666668,-0.00906255,-0.009687530000000001,-0.009270923333333332,-0.010000076666666665,-0.009375053333333333
-0.00895836,-0.00989596,-0.009947996666666665,-0.00942711,-0.009322993333333333,-0.009531296666666668,-0.008333380000000001,-0.00932296
-0.009270889999999999,-0.010364650000000001,-0.010989623333333334,-0.01010425,-0.009947936666666667,-0.010052173333333334,-0.009583386666666667,-0.00947921
-0.009427143333333332,-0.00968755,-0.011510570000000001,-0.008906316666666667,-0.009739616666666668,-0.008645863333333335,-0.009114633333333334,-0.009166726666666666
-0.009166726666666666,-0.009427173333333334,-0.010156286666666665,-0.00880217,-0.009531256666666668,-0.00947919,-0.009843816666666666,-0.00937505
-0.008906286666666666,-0.009843816666666666,-0.009687553333333331,-0.009010523333333333,-0.009843846666666666,-0.008958343333333334,-0.009218813333333332,-0.008593793333333334
-0.009427146666666667,-0.010364646666666666,-0.010572873333333333,-0.010000090000000001,-0.009635456666666669,-0.009218733333333335,-0.008750046666666667,-0.009062559999999999
-0.01010423,-0.010208373333333333,-0.010833373333333333,-0.009427146666666667,-0.01010423,-0.00984379,-0.009375056666666666,-0.00973965
-0.008541710000000001,-0.010677173333333335,-0.011198043333333333,-0.009375043333333333,-0.010156316666666667,-0.008750046666666667,-0.008802153333333333,-0.008802116666666667
-0.009062563333333334,-0.010364673333333334,-0.010468823333333335,-0.009583406666666667,-0.01046877,-0.00963549,-0.009218806666666668,-0.009375063333333333
-0.009531303333333331,-0.01031253,-0.011093803333333334,-0.009479263333333333,-0.010260493333333334,-0.00963543,-0.009270896666666667,-0.009843823333333333
-0.008489666666666666,-0.009791743333333332,-0.009999989999999999,-0.009062526666666668,-0.009479233333333333,-0.009583433333333332,-0.008697956666666668,-0.009531306666666666
-0.008906323333333332,-0.009479223333333333,-0.010937646666666667,-0.009427166666666667,-0.010572989999999999,-0.01000005,-0.009479213333333333,-0.009166713333333333
-0.00901048,-0.01062511,-0.010573083333333334,-0.009114626666666667,-0.010208420000000001,-0.008854203333333333,-0.009375043333333333,-0.0089063
-0.010000056666666667,-0.010104243333333334,-0.0097397,-0.009687543333333333,-0.010052153333333333,-0.009739626666666668,-0.009583386666666667,-0.008906276666666667
-0.0095834,-0.009895929999999999,-0.009635513333333335,-0.009218826666666667,-0.009687646666666666,-0.009270923333333334,-0.009375063333333333,-0.009583383333333334
-0.009687550000000001,-0.009062553333333334,-0.010885373333333333,-0.009531343333333334,-0.010000080000000001,-0.010312593333333335,-0.009583383333333334,-0.009895883333333334
-0.00890632,-0.010833409999999998,-0.011354233333333333,-0.00968757,-0.010104243333333334,-0.010208376666666666,-0.009843796666666666,-0.00942715
-0.009739633333333334,-0.01041673,-0.01052093,-0.009531326666666668,-0.010677133333333333,-0.009843826666666668,-0.00911463,-0.009635486666666667
-0.009322953333333333,-0.009114623333333334,-0.010624996666666666,-0.009322973333333333,-0.010156346666666666,-0.009947903333333332,-0.009531316666666668,-0.008750046666666667
-0.009375050000000001,-0.00994798,-0.010572993333333334,-0.009531316666666666,-0.009687556666666666,-0.009114593333333334,-0.008906313333333334,-0.009375053333333333
-0.00927091,-0.00968757,-0.011302233333333333,-0.008906326666666665,-0.00973963,-0.009687546666666668,-0.009427139999999999,-0.009322966666666668
-0.00885421,-0.010416743333333332,-0.009948023333333333,-0.009375030000000001,-0.01036468,-0.009739646666666667,-0.009322963333333333,-0.009583369999999999
-0.009687566666666668,-0.010364636666666666,-0.01015621,-0.009531286666666666,-0.009322943333333333,-0.010364703333333333,-0.009531283333333333,-0.009479236666666667
-0.010208400000000001,-0.010260483333333334,-0.011145993333333335,-0.009375076666666666,-0.010833463333333333,-0.010104266666666665,-0.00880213,-0.00937504
-0.00848963,-0.009322976666666666,-0.010572976666666666,-0.009479223333333333,-0.010104193333333334,-0.00953129,-0.008958386666666667,-0.008906296666666667
-0.00911463,-0.010052100000000001,-0.01026052,-0.009114646666666667,-0.01026047,-0.009895930000000002,-0.00942715,-0.009635466666666669
-0.008750046666666667,-0.009479226666666667,-0.010520893333333333,-0.00942713,-0.010000070000000002,-0.009895903333333332,-0.009479216666666667,-0.008958383333333333
-0.00942714,-0.010000050000000002,-0.011458416666666667,-0.008958396666666667,-0.009739613333333333,-0.009323006666666668,-0.009427156666666667,-0.008697943333333335
-0.009947956666666667,-0.009479216666666667,-0.010312540000000002,-0.008906326666666667,-0.01067717,-0.010208406666666668,-0.009635473333333332,-0.009270876666666667
